SNP_ID,chr_name,POS
1365,AC03,34431454
1366,AC03,23890931
1367,AC03,22289522
1368,AC03,17138544
1369,AC03,5567156
1370,AC03,5907645
1371,AC03,2307711
1372,AC03,15973113
1373,AC03,27383864
1374,AC03,21504222
1375,AC03,21546435
1376,AC03,23786635
1377,AC03,1188565
1378,AC03,23493411
1379,AC03,31045803
1380,AC03,10164524
1381,AC03,33144057
1382,AC03,10449006
1383,AC03,32115956
1384,AC03,22604008
1385,AC03,12798529
1386,AC03,32177731
1387,AC03,16442688
1388,AC03,23311658
1389,AC03,32052746
1390,AC03,21319787
1391,AC03,30204776
1392,AC03,1567246
1393,AC03,2041712
1394,AC03,32071610
1395,AC03,32179680
1396,AC03,8381122
1397,AC03,33824821
1398,AC03,21344196
1399,AC03,19447757
1400,AC03,18362108
1401,AC03,12720712
1402,AC03,4479439
1403,AC03,31045273
1404,AC03,31259337
1405,AC03,33716011
1406,AC03,10137357
1407,AC03,34971936
1408,AC03,21342558
1409,AC03,6997819
1410,AC03,2964374
1411,AC03,11128798
1412,AC03,27022514
1413,AC03,10449417
1414,AC04p,16263169
1415,AC04p,8195141
1416,AC04p,16683016
1417,AC04p,22220296
1418,AC04p,19251536
1419,AC04p,23970341
1420,AC04p,7946308
1421,AC04p,8735999
1422,AC04p,20082638
1423,AC04p,19081424
1424,AC04p,15207669
1425,AC04p,10180253
1426,AC04p,18281225
1427,AC04p,8975701
1428,AC04p,21620764
1429,AC04p,5958620
1430,AC04p,5944660
1431,AC04p,5485192
1432,AC04p,2629263
1433,AC04p,19977141
1434,AC04p,14826254
1435,AC04p,24148726
1436,AC04p,17756960
1437,AC04p,16791000
1438,AC04p,4808685
1439,AC04p,5952914
1440,AC04p,21155549
1441,AC04p,24656695
1442,AC04p,24378307
1443,AC04p,17585372
1444,AC04p,18419620
1445,AC04p,401951
1446,AC04p,27529731
1447,AC04p,27529953
1448,AC04p,4715397
1449,AC04p,26620742
1450,AC04p,26575722
1451,AC04p,21633041
1452,AC04p,12328053
1453,AC04p,12352362
1454,AC04p,12510515
1455,AC04p,12595397
1456,AC04p,11900595
1457,AC04p,13687025
1458,AC04p,13163514
1459,AC04p,2388433
1460,AC04p,6994215
1461,AC04p,15385429
1462,AC04p,15588770
1463,AC04p,15878555
1464,AC04p,21285767
1465,AC04p,27789282
1466,AC04p,26238539
1467,AC04p,7016658
1468,AC04p,6241913
1469,AC04p,2835959
1470,AC04p,7209960
1471,AC04p,2624813
1472,AC04p,20579503
1473,AC04p,16499942
1474,AC04p,4813634
1475,AC04p,2398203
1476,AC04p,6306026
1477,AC04p,4612669
1478,AC04p,7800527
1479,AC04p,3618897
1480,AC04p,23580771
1481,AC04p,21969962
1482,AC04p,10170980
1483,AC04p,10170978
1484,AC04p,24007323
1485,AC04p,10765755
1486,AC04p,22520517
1487,AC04p,16839595
1488,AC04p,1313574
1489,AC04p,24082773
1490,AC04p,13814508
1491,AC04p,16839593
1492,AC04p,24295778
1493,AC04p,7130975
1494,AC04p,556626
1495,AC04p,7015816
1496,AC04p,5608142
1497,AC04p,10704587
1498,AC04p,21609198
1499,AC04p,2916731
1500,AC04p,26814312
1501,AC04p,1229185
1502,AC04p,6332859
1503,AC04p,21148601
1504,AC04p,25671212
1505,AC04p,7374490
1506,AC04p,25009878
1507,AC04p,20040744
1508,AC04p,20485168
1509,AC04p,20734692
1510,AC04p,20860714
1511,AC04p,20923238
1512,AC04p,21049113
1513,AC04p,21111253
1514,AC04p,26901644
1515,AC04p,9415512
1516,AC04p,7499286
1517,AC04p,15036233
1518,AC04p,22528422
1519,AC04p,24898248
1520,AC04p,24834315
1521,AC04p,24196226
1522,AC04p,23792241
1523,AC04p,23729742
1524,AC04p,8629672
1525,AC04p,8567199
1526,AC04p,8504865
1527,AC04p,7994280
1528,AC04p,25162026
1529,AC04p,25523032
1530,AC04p,6685626
1531,AC04p,149122
1532,AC04p,1159390
1533,AC04p,1222234
1534,AC04p,1347687
1535,AC04p,16440178
1536,AC04p,3534370
1537,AC04p,3658884
1538,AC04p,4915921
1539,AC04p,28191624
1540,AC04p,10161718
1541,AC04p,12853256
1542,AC04p,9490741
1543,AC04p,9740840
1544,AC04p,19405395
1545,AC04p,15876750
1546,AC04p,23406353
1547,AC04p,2011812
1548,AC04p,3214285
1549,AC04p,6275048
1550,AC04p,6011204
1551,AC04p,5735922
1552,AC04p,2773036
1553,AC04p,2835634
1554,AC04p,2961778
1555,AC04p,4663543
1556,AC04p,19345108
1557,AC04p,8748000
1558,AC04p,8737203
1559,AC04p,16006789
1560,AC04p,16286541
1561,AC04p,16450144
1562,AC04p,10806380
1563,AC04p,7417
1564,AC04p,4336020
1565,AC04p,6300666
1566,AC04p,4470356
1567,AC04p,21969892
1568,AC04p,8188698
1569,AC04p,27528750
1570,AC04p,4221907
1571,AC04p,4284067
1572,AC04p,26604842
1573,AC04p,26396181
1574,AC04p,21904521
1575,AC04p,7676621
1576,AC04p,11748396
1577,AC04p,10929029
1578,AC04p,10796584
1579,AC04p,10610008
1580,AC04p,10547482
1581,AC04p,12782357
1582,AC04p,2112375
1583,AC04p,5669890
1584,AC04p,5352927
1585,AC04p,2452854
1586,AC04p,27097890
1587,AC04p,11937604
1588,AC04p,21602116
1589,AC04p,17328059
1590,AC04p,19401142
1591,AC04p,10006314
1592,AC04p,11020044
1593,AC04p,28019901
1594,AC04p,19027094
1595,AC04p,9381387
1596,AC04p,9434534
1597,AC04p,26429204
1598,AC04p,27952106
1599,AC04p,4099172
1600,AC04p,13997595
1601,AC04p,4457276
1602,AC04p,11140727
1603,AC04p,19394375
1604,AC04p,8822068
1605,AC04p,27586969
1606,AC04p,17065755
1607,AC04p,24866519
1608,AC04p,11821509
1609,AC04p,19169327
1610,AC04p,404904
1611,AC04p,22819760
1612,AC04p,12370381
1613,AC04p,24350308
1614,AC04p,6986645
1615,AC04p,2898648
1616,AC04p,2398067
1617,AC04p,3288150
1618,AC04p,4215416
1619,AC04p,28290966
1620,AC04p,12395568
1621,AC04p,21699546
1622,AC04p,11244897
1623,AC04p,17329066
1624,AC04p,15844546
1625,AC04p,28041498
1626,AC04p,26662317
1627,AC04p,22124053
1628,AC04q.1:29,862767
1629,AC04q.1:29,58758780
1630,AC04q.1:29,77947688
1631,AC04q.1:29,57899194
1632,AC04q.1:29,57899237
1633,AC04q.1:29,52560091
1634,AC04q.1:29,65295975
1635,AC04q.1:29,18168155
1636,AC04q.1:29,31815558
1637,AC04q.1:29,18168221
1638,AC04q.1:29,10965240
1639,AC04q.1:29,10168778
1640,AC04q.1:29,8850922
1641,AC04q.1:29,90342600
1642,AC04q.1:29,49575925
1643,AC04q.1:29,44148406
1644,AC04q.1:29,67792905
1645,AC04q.1:29,15327216
1646,AC04q.1:29,33177597
1647,AC04q.1:29,84330890
1648,AC04q.1:29,50917554
1649,AC04q.1:29,42484742
1650,AC04q.1:29,41770548
1651,AC04q.1:29,86909972
1652,AC04q.1:29,63242101
1653,AC04q.1:29,28686905
1654,AC04q.1:29,15246418
1655,AC04q.1:29,3414800
1656,AC04q.1:29,18896675
1657,AC04q.1:29,48039387
1658,AC04q.1:29,8741000
1659,AC04q.1:29,67060817
1660,AC04q.1:29,80813098
1661,AC04q.1:29,61852969
1662,AC04q.1:29,11424712
1663,AC04q.1:29,46436266
1664,AC04q.1:29,56235627
1665,AC04q.1:29,81965675
1666,AC04q.1:29,45940555
1667,AC04q.1:29,4626824
1668,AC04q.1:29,65535974
1669,AC04q.1:29,43020257
1670,AC04q.1:29,30557938
1671,AC04q.1:29,37789921
1672,AC04q.1:29,66030961
1673,AC04q.1:29,86909868
1674,AC04q.1:29,86909391
1675,AC04q.1:29,59390340
1676,AC04q.1:29,20665228
1677,AC04q.1:29,20665761
1678,AC04q.1:29,23199164
1679,AC04q.1:29,47672654
1680,AC04q.1:29,47672665
1681,AC04q.1:29,4798438
1682,AC04q.1:29,30584677
1683,AC04q.1:29,954203
1684,AC04q.1:29,31055950
1685,AC04q.1:29,8377790
1686,AC04q.1:29,19116487
1687,AC04q.1:29,8734746
1688,AC04q.1:29,34824891
1689,AC04q.1:29,41722955
1690,AC04q.1:29,33662355
1691,AC04q.1:29,24648220
1692,AC04q.1:29,86745159
1693,AC04q.1:29,58606583
1694,AC04q.1:29,54932121
1695,AC04q.1:29,65662996
1696,AC04q.1:29,55522959
1697,AC04q.1:29,33677185
1698,AC04q.1:29,26435251
1699,AC04q.1:29,26233007
1700,AC04q.1:29,26232712
1701,AC04q.1:29,26232082
1702,AC04q.1:29,26224357
1703,AC04q.1:29,17391422
1704,AC04q.1:29,37517767
1705,AC04q.1:29,36947270
1706,AC04q.1:29,15356835
1707,AC04q.1:29,6082375
1708,AC04q.1:29,12662206
1709,AC04q.1:29,11902306
1710,AC04q.1:29,68717897
1711,AC04q.1:29,68509375
1712,AC04q.1:29,35223178
1713,AC04q.1:29,35223217
1714,AC04q.1:29,35234192
1715,AC04q.1:29,64005867
1716,AC04q.1:29,64057414
1717,AC04q.1:29,42778157
1718,AC04q.1:29,42773306
1719,AC04q.1:29,42720571
1720,AC04q.1:29,41717823
1721,AC04q.1:29,21098447
1722,AC04q.1:29,21046530
1723,AC04q.1:29,58771050
1724,AC04q.1:29,58839426
1725,AC04q.1:29,59039185
1726,AC04q.1:29,59290101
1727,AC04q.1:29,59437965
1728,AC04q.1:29,31559598
1729,AC04q.1:29,16290604
1730,AC04q.1:29,16546302
1731,AC04q.1:29,17001239
1732,AC04q.1:29,22439043
1733,AC04q.1:29,73986681
1734,AC04q.1:29,60565234
1735,AC04q.1:29,61238679
1736,AC04q.1:29,54930402
1737,AC04q.1:29,54992609
1738,AC04q.1:29,56079103
1739,AC04q.1:29,85658344
1740,AC04q.1:29,85660227
1741,AC04q.1:29,26453137
1742,AC04q.1:29,26437514
1743,AC04q.1:29,26233190
1744,AC04q.1:29,25812962
1745,AC04q.1:29,25615646
1746,AC04q.1:29,25595365
1747,AC04q.1:29,25483927
1748,AC04q.1:29,25377497
1749,AC04q.1:29,4596526
1750,AC04q.1:29,3757967
1751,AC04q.1:29,30276814
1752,AC04q.1:29,8371339
1753,AC04q.1:29,17516560
1754,AC04q.1:29,17539625
1755,AC04q.1:29,38147327
1756,AC04q.1:29,37673171
1757,AC04q.1:29,37294846
1758,AC04q.1:29,37294783
1759,AC04q.1:29,37221248
1760,AC04q.1:29,37031388
1761,AC04q.1:29,13823824
1762,AC04q.1:29,13740296
1763,AC04q.1:29,32405431
1764,AC04q.1:29,88669137
1765,AC04q.1:29,69871578
1766,AC04q.1:29,70465118
1767,AC04q.1:29,70997630
1768,AC04q.1:29,19802929
1769,AC04q.1:29,20109992
1770,AC04q.1:29,1085401
1771,AC04q.1:29,922130
1772,AC04q.1:29,765889
1773,AC04q.1:29,754002
1774,AC04q.1:29,640775
1775,AC04q.1:29,179227
1776,AC04q.1:29,179166
1777,AC04q.1:29,88771916
1778,AC04q.1:29,35763448
1779,AC04q.1:29,35942303
1780,AC04q.1:29,35943343
1781,AC04q.1:29,35944161
1782,AC04q.1:29,51400101
1783,AC04q.1:29,51397217
1784,AC04q.1:29,51270180
1785,AC04q.1:29,50874927
1786,AC04q.1:29,50870422
1787,AC04q.1:29,79138603
1788,AC04q.1:29,78064954
1789,AC04q.1:29,27448763
1790,AC04q.1:29,27456890
1791,AC04q.1:29,53285781
1792,AC04q.1:29,53010701
1793,AC04q.1:29,52423073
1794,AC04q.1:29,8071170
1795,AC04q.1:29,7586104
1796,AC04q.1:29,7575632
1797,AC04q.1:29,7574070
1798,AC04q.1:29,7499734
1799,AC04q.1:29,7305811
1800,AC04q.1:29,6742634
1801,AC04q.1:29,6528184
1802,AC04q.1:29,4677796
1803,AC04q.1:29,12893907
1804,AC04q.1:29,12780077
1805,AC04q.1:29,11760922
1806,AC04q.1:29,10585965
1807,AC04q.1:29,10541977
1808,AC04q.1:29,10539678
1809,AC04q.1:29,69059662
1810,AC04q.1:29,68916046
1811,AC04q.1:29,68910071
1812,AC04q.1:29,68880416
1813,AC04q.1:29,68522928
1814,AC04q.1:29,68486134
1815,AC04q.1:29,57978760
1816,AC04q.1:29,57760192
1817,AC04q.1:29,56924036
1818,AC04q.1:29,89628173
1819,AC04q.1:29,89583688
1820,AC04q.1:29,75227822
1821,AC04q.1:29,21329103
1822,AC04q.1:29,21722038
1823,AC04q.1:29,90493347
1824,AC04q.1:29,90244138
1825,AC04q.1:29,61970479
1826,AC04q.1:29,19580760
1827,AC04q.1:29,34877057
1828,AC04q.1:29,34878989
1829,AC04q.1:29,34892970
1830,AC04q.1:29,34893456
1831,AC04q.1:29,34998536
1832,AC04q.1:29,35234841
1833,AC04q.1:29,35256512
1834,AC04q.1:29,38247340
1835,AC04q.1:29,38401374
1836,AC04q.1:29,38604968
1837,AC04q.1:29,13344731
1838,AC04q.1:29,13040952
1839,AC04q.1:29,79656585
1840,AC04q.1:29,48421382
1841,AC04q.1:29,64040031
1842,AC04q.1:29,39487032
1843,AC04q.1:29,39482896
1844,AC04q.1:29,39399124
1845,AC04q.1:29,33979487
1846,AC04q.1:29,79736263
1847,AC04q.1:29,8829335
1848,AC04q.1:29,8876556
1849,AC04q.1:29,8895015
1850,AC04q.1:29,74331734
1851,AC04q.1:29,15786813
1852,AC04q.1:29,15786890
1853,AC04q.1:29,48070817
1854,AC04q.1:29,21338442
1855,AC04q.1:29,25560082
1856,AC04q.1:29,10102821
1857,AC04q.1:29,13522421
1858,AC04q.1:29,34965080
1859,AC04q.1:29,41499943
1860,AC04q.1:29,64697721
1861,AC04q.1:29,64697801
1862,AC04q.1:29,42724901
1863,AC04q.1:29,78550186
1864,AC04q.1:29,5552783
1865,AC04q.1:29,49872
1866,AC04q.1:29,39215531
1867,AC04q.1:29,84188848
1868,AC04q.1:29,22881414
1869,AC04q.1:29,61566146
1870,AC04q.1:29,38410014
1871,AC04q.1:29,87726091
1872,AC04q.1:29,64476567
1873,AC04q.1:29,27990961
1874,AC04q.1:29,20740826
1875,AC04q.1:29,81454463
1876,AC04q.1:29,31787755
1877,AC04q.1:29,60211908
1878,AC04q.1:29,8501802
1879,AC04q.1:29,47058566
1880,AC04q.1:29,61576643
1881,AC04q.1:29,69229288
1882,AC04q.1:29,26593379
1883,AC04q.1:29,26593377
1884,AC04q.1:29,69847801
1885,AC04q.1:29,6253701
1886,AC04q.1:29,20664797
1887,AC04q.1:29,47674208
1888,AC04q.1:29,5834877
1889,AC04q.1:29,63194118
1890,AC04q.1:29,41364372
1891,AC04q.1:29,34592916
1892,AC04q.1:29,19662295
1893,AC04q.1:29,12149230
1894,AC04q.1:29,64362456
1895,AC04q.1:29,21330246
1896,AC04q.1:29,59836298
1897,AC04q.1:29,78789926
1898,AC04q.1:29,18802748
1899,AC04q.1:29,83336211
1900,AC04q.1:29,84697240
1901,AC04q.1:29,4626771
1902,AC04q.1:29,47082353
1903,AC04q.1:29,36725011
1904,AC04q.1:29,14958649
1905,AC04q.1:29,8206709
1906,AC04q.1:29,45601119
1907,AC04q.1:29,23114637
1908,AC04q.1:29,86296080
1909,AC04q.1:29,57728698
1910,AC04q.1:29,34389619
1911,AC04q.1:29,59161832
1912,AC04q.1:29,37579677
1913,AC04q.1:29,46409877
1914,AC04q.1:29,71544835
1915,AC04q.1:29,76900855
1916,AC04q.1:29,5425128
1917,AC04q.1:29,78051049
1918,AC04q.1:29,48294357
1919,AC04q.1:29,54970643
1920,AC04q.1:29,89562559
1921,AC04q.1:29,18918244
1922,AC04q.1:29,35010897
1923,AC04q.1:29,34389590
1924,AC04q.1:29,42642566
1925,AC04q.1:29,52178735
1926,AC04q.1:29,37579559
1927,AC04q.1:29,36855728
1928,AC04q.1:29,57771258
1929,AC04q.1:29,43050710
1930,AC04q.1:29,67287089
1931,AC04q.1:29,15316434
1932,AC04q.1:29,34592906
1933,AC04q.1:29,76721090
1934,AC04q.1:29,89603826
1935,AC04q.1:29,16371821
1936,AC04q.1:29,87455743
1937,AC04q.1:29,23114597
1938,AC04q.1:29,22095920
1939,AC04q.1:29,78063160
1940,AC04q.1:29,46134083
1941,AC04q.1:29,53737113
1942,AC04q.1:29,19553149
1943,AC04q.1:29,54026019
1944,AC04q.1:29,79472147
1945,AC04q.1:29,11452394
1946,AC04q.1:29,22096107
1947,AC04q.1:29,25667587
1948,AC04q.1:29,42402706
1949,AC04q.1:29,10492869
1950,AC04q.1:29,87609600
1951,AC04q.1:29,25885061
1952,AC04q.1:29,44225317
1953,AC04q.1:29,4797001
1954,AC04q.1:29,88846690
1955,AC04q.1:29,79423161
1956,AC04q.1:29,6996282
1957,AC04q.1:29,89235256
1958,AC04q.1:29,42382768
1959,AC04q.1:29,63144398
1960,AC04q.1:29,54075412
1961,AC04q.1:29,14255140
1962,AC04q.1:29,47292493
1963,AC04q.1:29,46162095
1964,AC04q.1:29,46538849
1965,AC04q.1:29,55715461
1966,AC04q.1:29,74378610
1967,AC04q.1:29,82097379
1968,AC04q.1:29,81650011
1969,AC04q.1:29,81587622
1970,AC04q.1:29,81398632
1971,AC04q.1:29,80819511
1972,AC04q.1:29,80503989
1973,AC04q.1:29,79999217
1974,AC04q.1:29,35640220
1975,AC04q.1:29,35390633
1976,AC04q.1:29,76001564
1977,AC04q.1:29,76190151
1978,AC04q.1:29,26203749
1979,AC04q.1:29,26140089
1980,AC04q.1:29,25952986
1981,AC04q.1:29,25890334
1982,AC04q.1:29,25701903
1983,AC04q.1:29,25639648
1984,AC04q.1:29,24194167
1985,AC04q.1:29,17212304
1986,AC04q.1:29,4096451
1987,AC04q.1:29,3322446
1988,AC04q.1:29,18696406
1989,AC04q.1:29,55652790
1990,AC04q.1:29,37615901
1991,AC04q.1:29,37460942
1992,AC04q.1:29,37382426
1993,AC04q.1:29,37319891
1994,AC04q.1:29,37061419
1995,AC04q.1:29,36934807
1996,AC04q.1:29,19065415
1997,AC04q.1:29,19190196
1998,AC04q.1:29,83302952
1999,AC04q.1:29,83620136
2000,AC04q.1:29,14200835
2001,AC04q.1:29,14073722
2002,AC04q.1:29,13823366
2003,AC04q.1:29,13502852
2004,AC04q.1:29,32590493
2005,AC04q.1:29,32843650
2006,AC04q.1:29,72718814
2007,AC04q.1:29,38914277
2008,AC04q.1:29,77743233
2009,AC04q.1:29,77616090
2010,AC04q.1:29,66733541
2011,AC04q.1:29,67108242
2012,AC04q.1:29,67358196
2013,AC04q.1:29,67927758
2014,AC04q.1:29,19814191
2015,AC04q.1:29,20004063
2016,AC04q.1:29,20507135
2017,AC04q.1:29,31885806
2018,AC04q.1:29,88730888
2019,AC04q.1:29,31019641
2020,AC04q.1:29,50582755
2021,AC04q.1:29,79287555
2022,AC04q.1:29,27408037
2023,AC04q.1:29,52979130
2024,AC04q.1:29,8049227
2025,AC04q.1:29,7168824
2026,AC04q.1:29,6980865
2027,AC04q.1:29,6793581
2028,AC04q.1:29,6605308
2029,AC04q.1:29,10627972
2030,AC04q.1:29,1988415
2031,AC04q.1:29,2052671
2032,AC04q.1:29,36122439
2033,AC04q.1:29,57171333
2034,AC04q.1:29,28530995
2035,AC04q.1:29,28274601
2036,AC04q.1:29,88206739
2037,AC04q.1:29,88081776
2038,AC04q.1:29,21789066
2039,AC04q.1:29,34648229
2040,AC04q.1:29,34773009
2041,AC04q.1:29,34835677
2042,AC04q.1:29,34982622
2043,AC04q.1:29,35046151
2044,AC04q.1:29,79642457
2045,AC04q.1:29,79389577
2046,AC04q.1:29,39796222
2047,AC04q.1:29,15672552
2048,AC04q.1:29,15798400
2049,AC04q.1:29,16171936
2050,AC04q.1:29,16297649
2051,AC04q.1:29,16359807
2052,AC04q.1:29,16421813
2053,AC04q.1:29,16484021
2054,AC04q.1:29,89485240
2055,AC04q.1:29,86706609
2056,AC04q.1:29,60096801
2057,AC04q.1:29,61681439
2058,AC04q.1:29,9075929
2059,AC04q.1:29,84710642
2060,AC04q.1:29,84774383
2061,AC04q.1:29,54194358
2062,AC04q.1:29,54256432
2063,AC04q.1:29,10565770
2064,AC04q.1:29,13524521
2065,AC04q.1:29,3075662
2066,AC04q.1:29,52423135
2067,AC04q.1:29,8125218
2068,AC04q.1:29,90393062
2069,AC04q.1:29,48483047
2070,AC04q.1:29,89467501
2071,AC04q.1:29,68079301
2072,AC04q.1:29,40480613
2073,AC04q.1:29,30628765
2074,AC04q.1:29,20871414
2075,AC04q.1:29,22808342
2076,AC04q.1:29,15529276
2077,AC04q.1:29,16862127
2078,AC04q.1:29,60805428
2079,AC04q.1:29,60881973
2080,AC04q.1:29,61423890
2081,AC04q.1:29,61492913
2082,AC04q.1:29,61540671
2083,AC04q.1:29,61576367
2084,AC04q.1:29,65856296
2085,AC04q.1:29,26989633
2086,AC04q.1:29,24364523
2087,AC04q.1:29,24355501
2088,AC04q.1:29,3727391
2089,AC04q.1:29,3366330
2090,AC04q.1:29,17738042
2091,AC04q.1:29,36917893
2092,AC04q.1:29,32888576
2093,AC04q.1:29,70262636
2094,AC04q.1:29,70263298
2095,AC04q.1:29,247574
2096,AC04q.1:29,35732087
2097,AC04q.1:29,35763697
2098,AC04q.1:29,35813510
2099,AC04q.1:29,52184282
2100,AC04q.1:29,50581377
2101,AC04q.1:29,50072743
2102,AC04q.1:29,8061679
2103,AC04q.1:29,34823910
2104,AC04q.1:29,1713452
2105,AC04q.1:29,39215366
2106,AC04q.1:29,75234525
2107,AC04q.1:29,67808642
2108,AC04q.1:29,57899185
2109,AC04q.1:29,80291551
2110,AC04q.1:29,38352443
2111,AC04q.1:29,15792425
2112,AC04q.1:29,33698300
2113,AC04q.1:29,55464147
2114,AC04q.1:29,24383537
2115,AC04q.1:29,3386793
2116,AC04q.1:29,14700615
2117,AC04q.1:29,88619910
2118,AC04q.1:29,30703633
2119,AC04q.1:29,30766232
2120,AC04q.1:29,88939597
2121,AC04q.1:29,89075002
2122,AC04q.1:29,51749229
2123,AC04q.1:29,50080708
2124,AC04q.1:29,49634712
2125,AC04q.1:29,78652549
2126,AC04q.1:29,27088370
2127,AC04q.1:29,2937215
2128,AC04q.1:29,2875095
2129,AC04q.1:29,2684251
2130,AC04q.1:29,2622025
2131,AC04q.1:29,52720975
2132,AC04q.1:29,21028428
2133,AC04q.1:29,20965538
2134,AC04q.1:29,7423153
2135,AC04q.1:29,12768934
2136,AC04q.1:29,12508421
2137,AC04q.1:29,12320620
2138,AC04q.1:29,12195747
2139,AC04q.1:29,11820549
2140,AC04q.1:29,11756545
2141,AC04q.1:29,11442739
2142,AC04q.1:29,28078010
2143,AC04q.1:29,87200813
2144,AC04q.1:29,90329959
2145,AC04q.1:29,90195338
2146,AC04q.1:29,9592662
2147,AC04q.1:29,9272034
2148,AC04q.1:29,35170847
2149,AC04q.1:29,38360618
2150,AC04q.1:29,76990371
2151,AC04q.1:29,9758443
2152,AC04q.1:29,44228857
2153,AC04q.1:29,44166331
2154,AC04q.1:29,43330189
2155,AC04q.1:29,43206007
2156,AC04q.1:29,40239655
2157,AC04q.1:29,39667694
2158,AC04q.1:29,17050971
2159,AC04q.1:29,63887616
2160,AC04q.1:29,63953226
2161,AC04q.1:29,64079135
2162,AC04q.1:29,59123692
2163,AC04q.1:29,74682540
2164,AC04q.1:29,34036567
2165,AC04q.1:29,22412920
2166,AC04q.1:29,22288559
2167,AC04q.1:29,21965264
2168,AC04q.1:29,60910542
2169,AC04q.1:29,61174697
2170,AC04q.1:29,55143709
2171,AC04q.1:29,31814737
2172,AC04q.1:29,82663961
2173,AC04q.1:29,8886722
2174,AC04q.1:29,65144866
2175,AC04q.1:29,44057376
2176,AC04q.1:29,74592784
2177,AC04q.1:29,90329858
2178,AC04q.1:29,35037675
2179,AC04q.1:29,14594075
2180,AC04q.1:29,38928065
2181,AC04q.1:29,50332244
2182,AC04q.1:29,84909877
2183,AC04q.1:29,3727756
2184,AC04q.1:29,89929316
2185,AC04q.1:29,60413293
2186,AC04q.1:29,20941218
2187,AC04q.1:29,27782703
2188,AC04q.1:29,50206049
2189,AC04q.1:29,37611288
2190,AC04q.1:29,36310876
2191,AC04q.1:29,16608949
2192,AC04q.1:29,55921900
2193,AC04q.1:29,67523088
2194,AC04q.1:29,12102123
2195,AC04q.1:29,50808858
2196,AC04q.1:29,27456980
2197,AC04q.1:29,67756093
2198,AC04q.1:29,1778551
2199,AC04q.1:29,57364663
2200,AC04q.1:29,67687897
2201,AC04q.1:29,25713346
2202,AC04q.1:29,1952728
2203,AC04q.1:29,45001360
2204,AC04q.1:29,50579839
2205,AC04q.1:29,20665865
2206,AC04q.1:29,63119600
2207,AC04q.1:29,14131654
2208,AC04q.1:29,60336989
2209,AC04q.1:29,34403906
2210,AC04q.1:29,34106861
2211,AC04q.1:29,59172871
2212,AC04q.1:29,52253862
2213,AC04q.1:29,30587741
2214,AC04q.1:29,66973388
2215,AC04q.1:29,1384328
2216,AC04q.1:29,2043652
2217,AC04q.1:29,33970666
2218,AC04q.1:29,6772592
2219,AC04q.1:29,73798973
2220,AC04q.1:29,68560184
2221,AC04q.1:29,69281994
2222,AC04q.1:29,4184138
2223,AC04q.1:29,9194170
2224,AC04q.1:29,25775602
2225,AC04q.1:29,63064811
2226,AC04q.1:29,74446398
2227,AC04q.1:29,36306658
2228,AC04q.1:29,16183650
2229,AC04q.1:29,32648177
2230,AC04q.1:29,1019669
2231,AC04q.1:29,640409
2232,AC04q.1:29,50925695
2233,AC04q.1:29,17211426
2234,AC04q.1:29,56411849
2235,AC04q.1:29,6527362
2236,AC04q.1:29,34509308
2237,AC04q.1:29,59531433
2238,AC04q.1:29,26517467
2239,AC04q.1:29,35813597
2240,AC04q.1:29,68893994
2241,AC04q.1:29,84832064
2242,AC04q.1:29,39594279
2243,AC04q.1:29,30345388
2244,AC04q.1:29,85655968
2245,AC04q.1:29,1995755
2246,AC04q.1:29,56078884
